,Beta,ROI,Subj,Condition,Volume
2448,-0.102471,PPA,508,Fp,13
2449,-0.12841,PPA,508,Fp,14
2450,-0.102647,PPA,508,Fp,15
2451,-0.0170419,PPA,508,Fp,16
2452,-0.0692265,PPA,508,Fp,17
2453,0.0720367,PPA,508,Fp,18
2454,-0.037192,PPA,508,Fp,19
2455,-0.14833,PPA,508,Fp,20
2456,0.0819554,PPA,508,Fp,21
2457,0.130074,PPA,508,HF,1
2458,0.000678779,PPA,508,HF,2
2459,0.0414143,PPA,508,HF,3
2460,-0.0137005,PPA,508,HF,4
2461,0.0753805,PPA,508,HF,5
2462,0.161606,PPA,508,HF,6
2463,0.188644,PPA,508,HF,7
2464,0.197229,PPA,508,HF,8
2465,0.190992,PPA,508,HF,9
2466,0.186083,PPA,508,HF,10
2467,0.167732,PPA,508,HF,11
2468,0.143343,PPA,508,HF,12
2469,0.114914,PPA,508,HF,13
2470,0.124323,PPA,508,HF,14
2471,0.225382,PPA,508,HF,15
2472,0.225317,PPA,508,HF,16
2473,0.0513336,PPA,508,HF,17
2474,-0.0432209,PPA,508,HF,18
2475,-0.0057322,PPA,508,HF,19
2476,0.0948812,PPA,508,HF,20
2477,0.0572195,PPA,508,HF,21
2478,-0.00862665,PPA,508,Ho,1
2479,-0.0991945,PPA,508,Ho,2
2480,-0.122537,PPA,508,Ho,3
2481,0.114626,PPA,508,Ho,4
2482,0.297555,PPA,508,Ho,5
2483,0.25943,PPA,508,Ho,6
2484,0.318312,PPA,508,Ho,7
2485,0.2542,PPA,508,Ho,8
2486,0.186839,PPA,508,Ho,9
2487,0.251067,PPA,508,Ho,10
2488,0.206566,PPA,508,Ho,11
2489,0.192522,PPA,508,Ho,12
2490,0.251703,PPA,508,Ho,13
2491,0.218001,PPA,508,Ho,14
2492,0.319336,PPA,508,Ho,15
2493,0.31378,PPA,508,Ho,16
2494,0.124828,PPA,508,Ho,17
2495,0.0187448,PPA,508,Ho,18
2496,0.00853618,PPA,508,Ho,19
2497,0.00515067,PPA,508,Ho,20
2498,0.0177634,PPA,508,Ho,21
2499,0.187807,PPA,508,Hp,1
2500,-0.0318319,PPA,508,Hp,2
2501,-0.124276,PPA,508,Hp,3
2502,0.0942475,PPA,508,Hp,4
2503,0.0423123,PPA,508,Hp,5
2504,0.0708382,PPA,508,Hp,6
2505,0.0375233,PPA,508,Hp,7
2506,-0.0316086,PPA,508,Hp,8
2507,0.0364953,PPA,508,Hp,9
2508,0.00398516,PPA,508,Hp,10
2509,-0.0483223,PPA,508,Hp,11
2510,-0.00288776,PPA,508,Hp,12
2511,-0.01196,PPA,508,Hp,13
2512,0.0220413,PPA,508,Hp,14
2513,0.201015,PPA,508,Hp,15
2514,0.213548,PPA,508,Hp,16
2515,0.0825136,PPA,508,Hp,17
2516,0.0122672,PPA,508,Hp,18
2517,-0.096098,PPA,508,Hp,19
2518,-0.0329871,PPA,508,Hp,20
2519,0.160581,PPA,508,Hp,21
2520,-0.0716786,FFA,517,FH,1
2521,-0.0139526,FFA,517,FH,2
2522,0.0694937,FFA,517,FH,3
2523,0.103499,FFA,517,FH,4
2524,0.172199,FFA,517,FH,5
2525,0.253539,FFA,517,FH,6
2526,0.117021,FFA,517,FH,7
2527,0.126342,FFA,517,FH,8
2528,0.0760628,FFA,517,FH,9
2529,0.160767,FFA,517,FH,10
2530,0.177822,FFA,517,FH,11
2531,0.0965783,FFA,517,FH,12
2532,0.131645,FFA,517,FH,13
2533,0.117242,FFA,517,FH,14
2534,0.0981173,FFA,517,FH,15
2535,0.210334,FFA,517,FH,16
2536,0.239386,FFA,517,FH,17
2537,-0.0619613,FFA,517,FH,18
2538,-0.110092,FFA,517,FH,19
2539,-0.0828622,FFA,517,FH,20
2540,0.032929,FFA,517,FH,21
2541,-0.306494,FFA,517,Fo,1
2542,-0.156929,FFA,517,Fo,2
2543,-0.0587355,FFA,517,Fo,3
2544,-0.138904,FFA,517,Fo,4
2545,-0.0536524,FFA,517,Fo,5
2546,0.0933727,FFA,517,Fo,6
2547,0.0371543,FFA,517,Fo,7
2548,0.107776,FFA,517,Fo,8
2549,0.0104536,FFA,517,Fo,9
2550,0.0657208,FFA,517,Fo,10
2551,0.125583,FFA,517,Fo,11
2552,0.117348,FFA,517,Fo,12
2553,0.145703,FFA,517,Fo,13
2554,0.0592242,FFA,517,Fo,14
2555,0.0582185,FFA,517,Fo,15
2556,0.123137,FFA,517,Fo,16
2557,0.130644,FFA,517,Fo,17
2558,0.0251537,FFA,517,Fo,18
2559,-0.0764673,FFA,517,Fo,19
2560,-0.0595372,FFA,517,Fo,20
2561,-0.0341136,FFA,517,Fo,21
2562,0.113457,FFA,517,Fp,1
2563,-0.023651,FFA,517,Fp,2
2564,0.0914229,FFA,517,Fp,3
2565,-0.0294092,FFA,517,Fp,4
2566,-0.0371712,FFA,517,Fp,5
2567,-0.00222238,FFA,517,Fp,6
2568,0.011399,FFA,517,Fp,7
2569,0.0707599,FFA,517,Fp,8
2570,0.132336,FFA,517,Fp,9
2571,0.13226,FFA,517,Fp,10
2572,0.125364,FFA,517,Fp,11
2573,0.126964,FFA,517,Fp,12
2574,0.174811,FFA,517,Fp,13
2575,0.198813,FFA,517,Fp,14
2576,0.109534,FFA,517,Fp,15
2577,0.177478,FFA,517,Fp,16
2578,0.169161,FFA,517,Fp,17
2579,0.0602188,FFA,517,Fp,18
2580,-0.0386855,FFA,517,Fp,19
2581,0.0886089,FFA,517,Fp,20
2582,0.0925386,FFA,517,Fp,21
2583,0.0721518,FFA,517,HF,1
2584,0.03161,FFA,517,HF,2
2585,0.212905,FFA,517,HF,3
2586,0.1799,FFA,517,HF,4
2587,0.0503632,FFA,517,HF,5
2588,0.146116,FFA,517,HF,6
2589,0.210013,FFA,517,HF,7
2590,0.108497,FFA,517,HF,8
2591,0.0472238,FFA,517,HF,9
2592,0.129541,FFA,517,HF,10
2593,0.14491,FFA,517,HF,11
2594,0.0779818,FFA,517,HF,12
2595,0.06977,FFA,517,HF,13
2596,0.0898356,FFA,517,HF,14
2597,0.161264,FFA,517,HF,15
2598,0.257218,FFA,517,HF,16
2599,0.131039,FFA,517,HF,17
2600,0.100717,FFA,517,HF,18
2601,-0.103087,FFA,517,HF,19
2602,-0.149107,FFA,517,HF,20
2603,-0.0908524,FFA,517,HF,21
2604,0.0109231,FFA,517,Ho,1
2605,-0.0894135,FFA,517,Ho,2
2606,-0.121849,FFA,517,Ho,3
2607,-0.0715666,FFA,517,Ho,4
2608,-0.0244828,FFA,517,Ho,5
2609,0.0263109,FFA,517,Ho,6
2610,0.0734246,FFA,517,Ho,7
2611,0.0768211,FFA,517,Ho,8
2612,0.0299951,FFA,517,Ho,9
2613,0.0148226,FFA,517,Ho,10
2614,0.0388698,FFA,517,Ho,11
2615,0.0746069,FFA,517,Ho,12
2616,0.105258,FFA,517,Ho,13
2617,0.090604,FFA,517,Ho,14
2618,0.0558232,FFA,517,Ho,15
2619,0.0879846,FFA,517,Ho,16
2620,0.102596,FFA,517,Ho,17
2621,-0.0930195,FFA,517,Ho,18
2622,-0.0126808,FFA,517,Ho,19
2623,-0.00420973,FFA,517,Ho,20
2624,0.0451406,FFA,517,Ho,21
2625,0.0491411,FFA,517,Hp,1
2626,0.107633,FFA,517,Hp,2
2627,0.00791276,FFA,517,Hp,3
2628,0.13427,FFA,517,Hp,4
2629,0.149011,FFA,517,Hp,5
2630,0.0770375,FFA,517,Hp,6
2631,0.0209432,FFA,517,Hp,7
2632,0.0254897,FFA,517,Hp,8
2633,0.0123067,FFA,517,Hp,9
2634,0.0258887,FFA,517,Hp,10
2635,0.0225236,FFA,517,Hp,11
2636,-0.0418027,FFA,517,Hp,12
2637,-0.0801065,FFA,517,Hp,13
2638,-0.0217522,FFA,517,Hp,14
2639,0.00860584,FFA,517,Hp,15
2640,-0.0636284,FFA,517,Hp,16
2641,0.126935,FFA,517,Hp,17
2642,0.106097,FFA,517,Hp,18
2643,-0.0278962,FFA,517,Hp,19
2644,-0.0813724,FFA,517,Hp,20
2645,0.087569,FFA,517,Hp,21
2646,0.203629,PPA,517,FH,1
2647,-0.0500854,PPA,517,FH,2
2648,0.0944594,PPA,517,FH,3
2649,0.019971,PPA,517,FH,4
2650,-0.155683,PPA,517,FH,5
2651,-0.0873862,PPA,517,FH,6
2652,-0.149552,PPA,517,FH,7
2653,-0.0170458,PPA,517,FH,8
2654,-0.0404272,PPA,517,FH,9
2655,-0.0590437,PPA,517,FH,10
2656,-0.0566754,PPA,517,FH,11
2657,-0.121833,PPA,517,FH,12
2658,-0.138121,PPA,517,FH,13
2659,-0.22403,PPA,517,FH,14
2660,-0.296704,PPA,517,FH,15
2661,-0.0023937,PPA,517,FH,16
2662,0.101391,PPA,517,FH,17
2663,-0.0725989,PPA,517,FH,18
2664,-0.0741993,PPA,517,FH,19
2665,0.119802,PPA,517,FH,20
2666,-0.0137065,PPA,517,FH,21
2667,-0.0680795,PPA,517,Fo,1
2668,-0.026412,PPA,517,Fo,2
2669,0.205045,PPA,517,Fo,3
2670,-0.000145114,PPA,517,Fo,4
2671,-0.0490485,PPA,517,Fo,5
2672,0.0404679,PPA,517,Fo,6
2673,-0.194401,PPA,517,Fo,7
2674,-0.0550763,PPA,517,Fo,8
2675,-0.037208,PPA,517,Fo,9
2676,-0.0442382,PPA,517,Fo,10
2677,-0.0173814,PPA,517,Fo,11
2678,-0.0101499,PPA,517,Fo,12
2679,-0.00647847,PPA,517,Fo,13
2680,-0.0570357,PPA,517,Fo,14
2681,0.00368966,PPA,517,Fo,15
2682,0.0540253,PPA,517,Fo,16
2683,-0.0119985,PPA,517,Fo,17
2684,0.00686814,PPA,517,Fo,18
2685,0.0443586,PPA,517,Fo,19
2686,-0.0494755,PPA,517,Fo,20
2687,0.182928,PPA,517,Fo,21
2688,0.0223803,PPA,517,Fp,1
2689,0.0789293,PPA,517,Fp,2
2690,0.00679383,PPA,517,Fp,3
2691,-0.0580303,PPA,517,Fp,4
2692,-0.140823,PPA,517,Fp,5
2693,-0.115375,PPA,517,Fp,6
2694,-0.120882,PPA,517,Fp,7
2695,-0.0570676,PPA,517,Fp,8
2696,0.00544334,PPA,517,Fp,9
2697,-0.0439031,PPA,517,Fp,10
2698,-0.0766499,PPA,517,Fp,11
2699,-0.022693,PPA,517,Fp,12
2700,-0.0213888,PPA,517,Fp,13
2701,-0.118956,PPA,517,Fp,14
2702,-0.13719,PPA,517,Fp,15
2703,0.0254092,PPA,517,Fp,16
2704,0.12341,PPA,517,Fp,17
2705,0.043734,PPA,517,Fp,18
2706,0.0914891,PPA,517,Fp,19
2707,0.0837803,PPA,517,Fp,20
2708,0.0333581,PPA,517,Fp,21
2709,-0.0976932,PPA,517,HF,1
2710,-0.0792739,PPA,517,HF,2
2711,-0.0450916,PPA,517,HF,3
2712,-0.100772,PPA,517,HF,4
2713,-0.0232477,PPA,517,HF,5
2714,0.0448769,PPA,517,HF,6
2715,0.027197,PPA,517,HF,7
2716,-0.0887041,PPA,517,HF,8
2717,-0.0129637,PPA,517,HF,9
2718,0.0143264,PPA,517,HF,10
2719,-0.040407,PPA,517,HF,11
2720,-0.0237204,PPA,517,HF,12
2721,0.0263776,PPA,517,HF,13
2722,0.027604,PPA,517,HF,14
2723,-0.0655828,PPA,517,HF,15
2724,-0.119353,PPA,517,HF,16
2725,-0.0941064,PPA,517,HF,17
2726,-0.237046,PPA,517,HF,18
2727,-0.0963154,PPA,517,HF,19
2728,-0.177247,PPA,517,HF,20
2729,-0.139005,PPA,517,HF,21
2730,0.194492,PPA,517,Ho,1
2731,-0.200447,PPA,517,Ho,2
2732,-0.226208,PPA,517,Ho,3
2733,-0.0705761,PPA,517,Ho,4
2734,0.0114894,PPA,517,Ho,5
2735,-0.0504592,PPA,517,Ho,6
2736,-0.0803937,PPA,517,Ho,7
2737,-0.0769015,PPA,517,Ho,8
2738,-0.0286801,PPA,517,Ho,9
2739,-0.0671542,PPA,517,Ho,10
2740,-0.0632305,PPA,517,Ho,11
2741,-0.0708533,PPA,517,Ho,12
2742,-0.0960186,PPA,517,Ho,13
2743,-0.065393,PPA,517,Ho,14
2744,-0.160687,PPA,517,Ho,15
2745,-0.117587,PPA,517,Ho,16
2746,-0.0762921,PPA,517,Ho,17
2747,-0.171711,PPA,517,Ho,18
2748,-0.0164295,PPA,517,Ho,19
2749,0.0677382,PPA,517,Ho,20
2750,-0.0127331,PPA,517,Ho,21
2751,0.618112,PPA,517,Hp,1
2752,0.128685,PPA,517,Hp,2
2753,-0.0525625,PPA,517,Hp,3
2754,-0.0185804,PPA,517,Hp,4
2755,0.0323944,PPA,517,Hp,5
2756,0.0606354,PPA,517,Hp,6
2757,-0.0377803,PPA,517,Hp,7
2758,-0.171243,PPA,517,Hp,8
2759,0.00387628,PPA,517,Hp,9
2760,0.17254,PPA,517,Hp,10
2761,0.167871,PPA,517,Hp,11
2762,0.108565,PPA,517,Hp,12
2763,0.0224978,PPA,517,Hp,13
2764,-0.00922431,PPA,517,Hp,14
2765,0.0478932,PPA,517,Hp,15
2766,0.0548828,PPA,517,Hp,16
2767,0.0238141,PPA,517,Hp,17
2768,-0.0304089,PPA,517,Hp,18
2769,-0.169057,PPA,517,Hp,19
2770,-0.10347,PPA,517,Hp,20
2771,-0.0898082,PPA,517,Hp,21
2772,0.116481,FFA,519,FH,1
2773,-0.142749,FFA,519,FH,2
2774,-0.0309778,FFA,519,FH,3
2775,0.0442468,FFA,519,FH,4
2776,0.352898,FFA,519,FH,5
2777,0.514786,FFA,519,FH,6
2778,0.408646,FFA,519,FH,7
2779,0.234799,FFA,519,FH,8
2780,0.146502,FFA,519,FH,9
2781,0.21137,FFA,519,FH,10
2782,0.268983,FFA,519,FH,11
2783,0.133934,FFA,519,FH,12
2784,0.0541972,FFA,519,FH,13
2785,0.136528,FFA,519,FH,14
2786,0.0776809,FFA,519,FH,15
2787,0.00328185,FFA,519,FH,16
2788,-0.156921,FFA,519,FH,17
2789,-0.0809067,FFA,519,FH,18
2790,-0.0132633,FFA,519,FH,19
2791,-0.0154527,FFA,519,FH,20
2792,-0.0514425,FFA,519,FH,21
2793,0.305433,FFA,519,Fo,1
2794,-0.270523,FFA,519,Fo,2
2795,-0.0197607,FFA,519,Fo,3
2796,0.111795,FFA,519,Fo,4
2797,0.141132,FFA,519,Fo,5
2798,0.404157,FFA,519,Fo,6
2799,0.589718,FFA,519,Fo,7
2800,0.715781,FFA,519,Fo,8
2801,0.695498,FFA,519,Fo,9
2802,0.628933,FFA,519,Fo,10
2803,0.689256,FFA,519,Fo,11
2804,0.667058,FFA,519,Fo,12
2805,0.493552,FFA,519,Fo,13
2806,0.435317,FFA,519,Fo,14
2807,0.510241,FFA,519,Fo,15
2808,0.603203,FFA,519,Fo,16
2809,0.492954,FFA,519,Fo,17
2810,0.18084,FFA,519,Fo,18
2811,0.0946806,FFA,519,Fo,19
2812,-0.21127,FFA,519,Fo,20
2813,-0.0486012,FFA,519,Fo,21
2814,-0.264573,FFA,519,Fp,1
2815,0.202829,FFA,519,Fp,2
2816,0.222831,FFA,519,Fp,3
2817,0.421032,FFA,519,Fp,4
2818,0.447059,FFA,519,Fp,5
2819,0.625953,FFA,519,Fp,6
2820,0.57206,FFA,519,Fp,7
2821,0.671208,FFA,519,Fp,8
2822,0.525009,FFA,519,Fp,9
2823,0.324748,FFA,519,Fp,10
2824,0.194174,FFA,519,Fp,11
2825,0.191664,FFA,519,Fp,12
2826,0.249072,FFA,519,Fp,13
2827,0.227571,FFA,519,Fp,14
2828,0.359716,FFA,519,Fp,15
2829,0.462135,FFA,519,Fp,16
2830,0.456297,FFA,519,Fp,17
2831,0.158517,FFA,519,Fp,18
2832,0.119378,FFA,519,Fp,19
2833,-0.0654166,FFA,519,Fp,20
2834,0.0687383,FFA,519,Fp,21
2835,0.270303,FFA,519,HF,1
2836,0.131138,FFA,519,HF,2
2837,0.210734,FFA,519,HF,3
2838,0.251283,FFA,519,HF,4
2839,0.269152,FFA,519,HF,5
2840,0.492216,FFA,519,HF,6
2841,0.447358,FFA,519,HF,7
2842,0.377616,FFA,519,HF,8
2843,0.344336,FFA,519,HF,9
2844,0.395021,FFA,519,HF,10
2845,0.544802,FFA,519,HF,11
2846,0.545084,FFA,519,HF,12
2847,0.390806,FFA,519,HF,13
2848,0.316552,FFA,519,HF,14
2849,0.298936,FFA,519,HF,15
2850,0.303599,FFA,519,HF,16
2851,0.199454,FFA,519,HF,17
2852,0.152932,FFA,519,HF,18
2853,0.0719584,FFA,519,HF,19
2854,-0.0751085,FFA,519,HF,20
2855,0.1345,FFA,519,HF,21
2856,-0.0709448,FFA,519,Ho,1
2857,-0.0606053,FFA,519,Ho,2
2858,0.132816,FFA,519,Ho,3
2859,0.113672,FFA,519,Ho,4
2860,0.184917,FFA,519,Ho,5
2861,0.330823,FFA,519,Ho,6
2862,0.467831,FFA,519,Ho,7
2863,0.334387,FFA,519,Ho,8
2864,0.272542,FFA,519,Ho,9
2865,0.37028,FFA,519,Ho,10
2866,0.421763,FFA,519,Ho,11
2867,0.379853,FFA,519,Ho,12
2868,0.360485,FFA,519,Ho,13
2869,0.406873,FFA,519,Ho,14
2870,0.461611,FFA,519,Ho,15
2871,0.440113,FFA,519,Ho,16
2872,0.279224,FFA,519,Ho,17
2873,0.434593,FFA,519,Ho,18
2874,0.378547,FFA,519,Ho,19
2875,0.271423,FFA,519,Ho,20
2876,0.0848247,FFA,519,Ho,21
2877,-0.347286,FFA,519,Hp,1
2878,-0.418034,FFA,519,Hp,2
2879,-0.0344317,FFA,519,Hp,3
2880,-0.0261767,FFA,519,Hp,4
2881,0.0515434,FFA,519,Hp,5
2882,0.0586835,FFA,519,Hp,6
2883,-0.0122439,FFA,519,Hp,7
2884,-0.156816,FFA,519,Hp,8
2885,-0.176108,FFA,519,Hp,9
2886,-0.320957,FFA,519,Hp,10
2887,-0.336242,FFA,519,Hp,11
2888,-0.195755,FFA,519,Hp,12
2889,-0.270219,FFA,519,Hp,13
2890,-0.328567,FFA,519,Hp,14
2891,-0.19376,FFA,519,Hp,15
2892,-0.182237,FFA,519,Hp,16
2893,-0.0369036,FFA,519,Hp,17
2894,0.0899163,FFA,519,Hp,18
2895,0.0104474,FFA,519,Hp,19
2896,-0.0120783,FFA,519,Hp,20
2897,-0.176418,FFA,519,Hp,21
2898,-0.318961,PPA,519,FH,1
2899,-0.02221,PPA,519,FH,2
2900,0.0434555,PPA,519,FH,3
2901,0.0948429,PPA,519,FH,4
2902,0.143812,PPA,519,FH,5
2903,-0.0216477,PPA,519,FH,6
2904,0.0282156,PPA,519,FH,7
2905,0.0443623,PPA,519,FH,8
2906,0.0130535,PPA,519,FH,9
2907,0.0212713,PPA,519,FH,10
2908,0.0393366,PPA,519,FH,11
2909,0.0634784,PPA,519,FH,12
2910,0.0156385,PPA,519,FH,13
2911,-0.0996591,PPA,519,FH,14
2912,-0.0704872,PPA,519,FH,15
2913,0.0227533,PPA,519,FH,16
2914,-0.0250721,PPA,519,FH,17
2915,-0.224598,PPA,519,FH,18
2916,-0.0573798,PPA,519,FH,19
2917,-0.0427707,PPA,519,FH,20
2918,0.00354361,PPA,519,FH,21
2919,-0.24929,PPA,519,Fo,1
2920,-0.00477601,PPA,519,Fo,2
2921,-0.0492978,PPA,519,Fo,3
2922,0.0675446,PPA,519,Fo,4
2923,0.0931631,PPA,519,Fo,5
2924,0.0367442,PPA,519,Fo,6
2925,-0.0534824,PPA,519,Fo,7
2926,-0.00210684,PPA,519,Fo,8
2927,-0.12145,PPA,519,Fo,9
2928,-0.0951575,PPA,519,Fo,10
2929,-0.0129828,PPA,519,Fo,11
2930,-0.0797056,PPA,519,Fo,12
2931,-0.138971,PPA,519,Fo,13
2932,-0.0993478,PPA,519,Fo,14
2933,-0.0476553,PPA,519,Fo,15
2934,-0.154667,PPA,519,Fo,16
2935,-0.0910815,PPA,519,Fo,17
2936,-0.148044,PPA,519,Fo,18
2937,-0.175288,PPA,519,Fo,19
2938,-0.0940722,PPA,519,Fo,20
2939,-0.0255228,PPA,519,Fo,21
2940,-0.0120954,PPA,519,Fp,1
2941,-0.254202,PPA,519,Fp,2
2942,-0.0802724,PPA,519,Fp,3
2943,-0.0448349,PPA,519,Fp,4
2944,0.200542,PPA,519,Fp,5
2945,-0.00170502,PPA,519,Fp,6
2946,-0.0319301,PPA,519,Fp,7
2947,0.033984,PPA,519,Fp,8
2948,0.0168303,PPA,519,Fp,9
2949,-0.0521911,PPA,519,Fp,10
2950,-0.10344,PPA,519,Fp,11
2951,-0.0491073,PPA,519,Fp,12
2952,0.0790611,PPA,519,Fp,13
2953,0.104507,PPA,519,Fp,14
2954,0.00251176,PPA,519,Fp,15
2955,-0.0802669,PPA,519,Fp,16
2956,-0.102015,PPA,519,Fp,17
2957,-0.0991174,PPA,519,Fp,18
2958,-0.0419621,PPA,519,Fp,19
2959,0.0113561,PPA,519,Fp,20
2960,-0.196705,PPA,519,Fp,21
2961,-0.0665181,PPA,519,HF,1
2962,0.0288068,PPA,519,HF,2
2963,0.218176,PPA,519,HF,3
2964,0.0759438,PPA,519,HF,4
2965,0.213017,PPA,519,HF,5
2966,0.257804,PPA,519,HF,6
2967,0.287822,PPA,519,HF,7
2968,0.314345,PPA,519,HF,8
2969,0.284542,PPA,519,HF,9
2970,0.35857,PPA,519,HF,10
2971,0.298393,PPA,519,HF,11
2972,0.182756,PPA,519,HF,12
2973,0.217456,PPA,519,HF,13
2974,0.230166,PPA,519,HF,14
2975,0.224694,PPA,519,HF,15
2976,0.138558,PPA,519,HF,16
2977,-0.00398729,PPA,519,HF,17
2978,-0.0603654,PPA,519,HF,18
2979,0.0586387,PPA,519,HF,19
2980,0.0875877,PPA,519,HF,20
2981,-0.0511301,PPA,519,HF,21
2982,-0.403223,PPA,519,Ho,1
2983,0.0487691,PPA,519,Ho,2
2984,-0.103756,PPA,519,Ho,3
2985,0.142764,PPA,519,Ho,4
2986,0.263943,PPA,519,Ho,5
2987,0.305148,PPA,519,Ho,6
2988,0.186713,PPA,519,Ho,7
2989,0.245713,PPA,519,Ho,8
2990,0.24371,PPA,519,Ho,9
2991,0.301694,PPA,519,Ho,10
2992,0.313321,PPA,519,Ho,11
2993,0.158619,PPA,519,Ho,12
2994,0.112342,PPA,519,Ho,13
2995,0.170556,PPA,519,Ho,14
2996,0.152095,PPA,519,Ho,15
2997,0.183644,PPA,519,Ho,16
2998,0.0559227,PPA,519,Ho,17
2999,0.0538148,PPA,519,Ho,18
3000,-0.0754798,PPA,519,Ho,19
3001,0.0390551,PPA,519,Ho,20
3002,0.0629613,PPA,519,Ho,21
3003,-0.0617432,PPA,519,Hp,1
3004,-0.0156622,PPA,519,Hp,2
3005,-0.113288,PPA,519,Hp,3
3006,0.0263408,PPA,519,Hp,4
3007,0.194969,PPA,519,Hp,5
3008,0.0895462,PPA,519,Hp,6
3009,-0.0246429,PPA,519,Hp,7
3010,0.000889202,PPA,519,Hp,8
3011,-0.0105487,PPA,519,Hp,9
3012,-0.0754841,PPA,519,Hp,10
3013,-0.104436,PPA,519,Hp,11
3014,-0.0664062,PPA,519,Hp,12
3015,-0.0283342,PPA,519,Hp,13
3016,-0.0667826,PPA,519,Hp,14
3017,-0.0860763,PPA,519,Hp,15
3018,-0.0240918,PPA,519,Hp,16
3019,-0.133026,PPA,519,Hp,17
3020,-0.289484,PPA,519,Hp,18
3021,-0.102617,PPA,519,Hp,19
3022,-0.0178667,PPA,519,Hp,20
3023,-0.0850996,PPA,519,Hp,21
3024,0.147988,FFA,529,FH,1
3025,-0.102046,FFA,529,FH,2
3026,-0.0492008,FFA,529,FH,3
3027,-0.00306472,FFA,529,FH,4
3028,0.0241514,FFA,529,FH,5
3029,0.104908,FFA,529,FH,6
3030,0.255158,FFA,529,FH,7
3031,0.263564,FFA,529,FH,8
3032,0.325527,FFA,529,FH,9
3033,0.341023,FFA,529,FH,10
3034,0.281965,FFA,529,FH,11
3035,0.256643,FFA,529,FH,12
3036,0.252907,FFA,529,FH,13
3037,0.25113,FFA,529,FH,14
3038,0.274162,FFA,529,FH,15
3039,0.319363,FFA,529,FH,16
3040,0.288717,FFA,529,FH,17
3041,0.0955396,FFA,529,FH,18
3042,-0.108344,FFA,529,FH,19
3043,-0.0894063,FFA,529,FH,20
3044,0.0129618,FFA,529,FH,21
3045,-0.069673,FFA,529,Fo,1
3046,-0.192114,FFA,529,Fo,2
3047,-0.169817,FFA,529,Fo,3
3048,-0.0333853,FFA,529,Fo,4
3049,-0.0954952,FFA,529,Fo,5
3050,0.137438,FFA,529,Fo,6
3051,0.205985,FFA,529,Fo,7
3052,0.226471,FFA,529,Fo,8
3053,0.367861,FFA,529,Fo,9
3054,0.389804,FFA,529,Fo,10
3055,0.393796,FFA,529,Fo,11
3056,0.399098,FFA,529,Fo,12
3057,0.344627,FFA,529,Fo,13
3058,0.323583,FFA,529,Fo,14
3059,0.284831,FFA,529,Fo,15
3060,0.340479,FFA,529,Fo,16
3061,0.335334,FFA,529,Fo,17
3062,0.129019,FFA,529,Fo,18
3063,-0.0230427,FFA,529,Fo,19
3064,-0.0566932,FFA,529,Fo,20
3065,0.0982683,FFA,529,Fo,21
3066,0.0130194,FFA,529,Fp,1
3067,-0.0149251,FFA,529,Fp,2
3068,0.133949,FFA,529,Fp,3
3069,0.0841927,FFA,529,Fp,4
3070,0.117537,FFA,529,Fp,5
3071,0.19872,FFA,529,Fp,6
3072,0.21673,FFA,529,Fp,7
3073,0.142338,FFA,529,Fp,8
3074,0.12107,FFA,529,Fp,9
3075,0.0743614,FFA,529,Fp,10
3076,0.101598,FFA,529,Fp,11
3077,0.124749,FFA,529,Fp,12
3078,0.0811105,FFA,529,Fp,13
3079,0.0901012,FFA,529,Fp,14
3080,0.0655965,FFA,529,Fp,15
3081,0.172868,FFA,529,Fp,16
3082,0.388463,FFA,529,Fp,17
3083,0.340265,FFA,529,Fp,18
3084,0.264348,FFA,529,Fp,19
3085,0.19757,FFA,529,Fp,20
3086,0.0175606,FFA,529,Fp,21
3087,0.279045,FFA,529,HF,1
3088,0.106235,FFA,529,HF,2
3089,0.134574,FFA,529,HF,3
3090,0.135015,FFA,529,HF,4
3091,0.102378,FFA,529,HF,5
3092,0.151315,FFA,529,HF,6
3093,0.212684,FFA,529,HF,7
3094,0.18196,FFA,529,HF,8
3095,0.212027,FFA,529,HF,9
3096,0.240837,FFA,529,HF,10
3097,0.279979,FFA,529,HF,11
3098,0.321744,FFA,529,HF,12
3099,0.352487,FFA,529,HF,13
3100,0.385415,FFA,529,HF,14
3101,0.319848,FFA,529,HF,15
3102,0.318335,FFA,529,HF,16
3103,0.451474,FFA,529,HF,17
3104,0.255237,FFA,529,HF,18
3105,0.0677415,FFA,529,HF,19
3106,0.0141322,FFA,529,HF,20
3107,0.093039,FFA,529,HF,21
3108,-0.212729,FFA,529,Ho,1
3109,-0.049792,FFA,529,Ho,2
3110,0.0748419,FFA,529,Ho,3
3111,0.0926957,FFA,529,Ho,4
3112,0.0542736,FFA,529,Ho,5
3113,-0.00337667,FFA,529,Ho,6
3114,0.0261999,FFA,529,Ho,7
3115,0.0768539,FFA,529,Ho,8
3116,0.114974,FFA,529,Ho,9
3117,0.194177,FFA,529,Ho,10
3118,0.221912,FFA,529,Ho,11
3119,0.175199,FFA,529,Ho,12
3120,0.213744,FFA,529,Ho,13
3121,0.275354,FFA,529,Ho,14
3122,0.19491,FFA,529,Ho,15
3123,0.181362,FFA,529,Ho,16
3124,0.233525,FFA,529,Ho,17
3125,0.15281,FFA,529,Ho,18
3126,-0.0339388,FFA,529,Ho,19
3127,-0.0793622,FFA,529,Ho,20
3128,-0.0674525,FFA,529,Ho,21
3129,0.0446015,FFA,529,Hp,1
